tweet_id,favorites,retweets,user_followers,user_favourites,date_time
763837565564780549,13733,4681,6629366,132918,2016-08-11 20:40:41
763183847194451968,5904,1658,6629367,132918,2016-08-10 01:23:03
763167063695355904,0,3393,6629367,132918,2016-08-10 00:16:21
763103485927849985,7998,2543,6629367,132918,2016-08-09 20:03:43
762699858130116608,13260,4064,6629367,132918,2016-08-08 17:19:51
762471784394268675,12291,7324,6629367,132918,2016-08-08 02:13:34
762464539388485633,11271,4716,6629367,132918,2016-08-08 01:44:46
762316489655476224,5252,1262,6629367,132918,2016-08-07 15:56:28
762035686371364864,34783,17474,6629368,132918,2016-08-06 21:20:40
761976711479193600,5881,2258,6629368,132918,2016-08-06 17:26:19
761750502866649088,0,4423,6629368,132918,2016-08-06 02:27:27
761745352076779520,4636,957,6629368,132918,2016-08-06 02:06:59
761672994376806400,53866,32519,6629369,132918,2016-08-05 21:19:27
761599872357261312,4495,1313,6629369,132918,2016-08-05 16:28:54
761371037149827077,0,20020,6629369,132918,2016-08-05 01:19:35
761334018830917632,5681,1616,6629369,132918,2016-08-04 22:52:29
761292947749015552,4864,1232,6629369,132918,2016-08-04 20:09:17
761227390836215808,5778,1727,6629369,132918,2016-08-04 15:48:47
761004547850530816,12249,3860,6629369,132918,2016-08-04 01:03:17
760893934457552897,4153,1084,6629369,132918,2016-08-03 17:43:45
760656994973933572,7191,2152,6629369,132918,2016-08-03 02:02:14
760641137271070720,5382,1446,6629369,132918,2016-08-03 00:59:13
760539183865880579,8242,4055,6629369,132918,2016-08-02 18:14:06
760521673607086080,4598,1566,6629369,132918,2016-08-02 17:04:31
760290219849637889,29103,12824,6629369,132918,2016-08-02 01:44:48
760252756032651264,4276,966,6629369,132918,2016-08-01 23:15:56
760190180481531904,6206,2022,6629369,132918,2016-08-01 19:07:17
760153949710192640,0,37,6629369,132918,2016-08-01 16:43:19
759943073749200896,6461,2329,6629369,132918,2016-08-01 02:45:22
759923798737051648,15968,6352,6629369,132918,2016-08-01 01:28:46
759846353224826880,7299,2214,6629369,132918,2016-07-31 20:21:02
759793422261743616,6490,2130,6629369,132918,2016-07-31 16:50:42
759566828574212096,0,23679,6629370,132918,2016-07-31 01:50:18
759557299618865152,5101,1313,6629370,132918,2016-07-31 01:12:26
759447681597108224,9238,2743,6629370,132918,2016-07-30 17:56:51
759446261539934208,1813,550,6629370,132918,2016-07-30 17:51:13
759197388317847553,6590,2167,6629370,132918,2016-07-30 01:22:17
759159934323924993,0,1308,6629370,132918,2016-07-29 22:53:27
759099523532779520,15792,4685,6629370,132918,2016-07-29 18:53:24
759047813560868866,7084,2247,6629370,132918,2016-07-29 15:27:55
758854675097526272,3853,995,6629370,132918,2016-07-29 02:40:28
758828659922702336,12155,4270,6629370,132918,2016-07-29 00:57:05
758740312047005698,6222,1781,6629438,132918,2016-07-28 19:06:01
758474966123810816,4144,1103,6629440,132918,2016-07-28 01:31:38
758467244762497024,5220,2480,6629442,132918,2016-07-28 01:00:57
758405701903519748,5649,2144,6629443,132918,2016-07-27 20:56:24
758355060040593408,3723,1207,6629443,132918,2016-07-27 17:35:10
758099635764359168,20869,11234,6629443,132918,2016-07-27 00:40:12
758041019896193024,2945,423,6629443,132918,2016-07-26 20:47:17
757741869644341248,7475,3615,6629443,132918,2016-07-26 00:58:34
757729163776290825,0,9074,6629443,132918,2016-07-26 00:08:05
757725642876129280,4935,1363,6629443,132918,2016-07-25 23:54:05
757611664640446465,4945,1244,6629443,132918,2016-07-25 16:21:11
757597904299253760,0,324,6629443,132918,2016-07-25 15:26:30
757596066325864448,4734,1181,6629443,132918,2016-07-25 15:19:12
757400162377592832,16447,7591,6629443,132918,2016-07-25 02:20:45
757393109802180609,6335,1944,6629443,132918,2016-07-25 01:52:43
757354760399941633,4908,1586,6629443,132918,2016-07-24 23:20:20
756998049151549440,6803,2215,6629443,132918,2016-07-23 23:42:53
756939218950160384,7217,2234,6629443,132918,2016-07-23 19:49:07
756651752796094464,5506,1476,6629443,132918,2016-07-23 00:46:50
756526248105566208,11304,4050,6629444,132918,2016-07-22 16:28:07
756303284449767430,4291,1202,6629444,132918,2016-07-22 01:42:09
756288534030475264,45712,19413,6629444,132918,2016-07-22 00:43:32
756275833623502848,6991,1705,6629444,132918,2016-07-21 23:53:04
755955933503782912,7949,3205,6629444,132918,2016-07-21 02:41:54
755206590534418437,17857,5995,6629444,132918,2016-07-19 01:04:16
755110668769038337,23007,12333,6629444,132918,2016-07-18 18:43:07
754874841593970688,0,8942,6629444,132918,2016-07-18 03:06:01
754856583969079297,7456,2803,6629193,132916,2016-07-18 01:53:28
754747087846248448,2796,582,6629444,132918,2016-07-17 18:38:22
754482103782404096,5752,2162,6629444,132918,2016-07-17 01:05:25
754449512966619136,4079,820,6629444,132918,2016-07-16 22:55:55
754120377874386944,8500,2597,6629444,132918,2016-07-16 01:08:03
754011816964026368,9546,4011,6629445,132918,2016-07-15 17:56:40
753655901052166144,6336,2430,6629445,132918,2016-07-14 18:22:23
753420520834629632,8581,3980,6629445,132918,2016-07-14 02:47:04
753398408988139520,6275,2135,6629445,132918,2016-07-14 01:19:12
753375668877008896,8255,2591,6629445,132918,2016-07-13 23:48:51
753298634498793472,0,6442,6629445,132918,2016-07-13 18:42:44
753294487569522689,3695,1159,6629445,132918,2016-07-13 18:26:16
753039830821511168,40275,23355,6629445,132918,2016-07-13 01:34:21
753026973505581056,4219,1084,6629445,132918,2016-07-13 00:43:15
752932432744185856,13704,7595,6629446,132918,2016-07-12 18:27:35
752917284578922496,7446,1746,6629446,132918,2016-07-12 17:27:23
752701944171524096,0,3214,6629446,132918,2016-07-12 03:11:42
752682090207055872,6526,1790,6629446,132918,2016-07-12 01:52:49
752660715232722944,4786,1751,6629446,132918,2016-07-12 00:27:52
752568224206688256,6017,2544,6629447,132918,2016-07-11 18:20:21
752519690950500352,7988,3822,6629449,132918,2016-07-11 15:07:30
752334515931054080,4142,1233,6629450,132918,2016-07-11 02:51:40
752309394570878976,0,18549,6629452,132918,2016-07-11 01:11:51
752173152931807232,6450,2054,6629456,132918,2016-07-10 16:10:29
751950017322246144,3346,1038,6629456,132918,2016-07-10 01:23:49
751937170840121344,5663,1494,6629459,132918,2016-07-10 00:32:46
751830394383790080,6293,2171,6629461,132918,2016-07-09 17:28:29
751793661361422336,6353,3248,6629462,132918,2016-07-09 15:02:31
751598357617971201,8552,3360,6629462,132918,2016-07-09 02:06:27
751583847268179968,4786,1241,6629462,132918,2016-07-09 01:08:47
751538714308972544,5449,1407,6629462,132918,2016-07-08 22:09:27
751456908746354688,3471,1101,6629462,132918,2016-07-08 16:44:23
751251247299190784,13553,6535,6629460,132918,2016-07-08 03:07:09
751205363882532864,6828,2035,6629460,132918,2016-07-08 00:04:50
751132876104687617,5516,1449,6629461,132918,2016-07-07 19:16:47
750868782890057730,5193,1549,6629461,132918,2016-07-07 01:47:22
750719632563142656,14316,5605,6629462,132918,2016-07-06 15:54:42
750506206503038976,4826,1279,6629462,132918,2016-07-06 01:46:38
750429297815552001,14288,4812,6629463,132918,2016-07-05 20:41:01
750383411068534784,4914,1270,6629463,132918,2016-07-05 17:38:41
750381685133418496,744,35,6629463,132918,2016-07-05 17:31:49
750147208377409536,3344,1072,6629463,132918,2016-07-05 02:00:06
750132105863102464,3923,1403,6629463,132918,2016-07-05 01:00:05
750117059602808832,4666,1437,6629463,132918,2016-07-05 00:00:18
750101899009982464,3294,935,6629463,132918,2016-07-04 23:00:03
750086836815486976,2346,606,6629464,132918,2016-07-04 22:00:12
750071704093859840,8484,3714,6629464,132918,2016-07-04 21:00:04
750056684286914561,3383,988,6629464,132918,2016-07-04 20:00:23
750041628174217216,3438,686,6629464,132918,2016-07-04 19:00:33
750026558547456000,2935,873,6629464,132918,2016-07-04 18:00:41
750011400160841729,3508,1011,6629464,132918,2016-07-04 17:00:26
749996283729883136,3275,891,6629464,132918,2016-07-04 16:00:22
749981277374128128,5532,2717,6629464,132918,2016-07-04 15:00:45
749774190421639168,5028,1458,6629464,132918,2016-07-04 01:17:51
749417653287129088,6604,1858,6629465,132918,2016-07-03 01:41:06
749403093750648834,2837,609,6629466,132918,2016-07-03 00:43:15
749395845976588288,9311,3853,6629466,132918,2016-07-03 00:14:27
749317047558017024,5939,2457,6629466,132918,2016-07-02 19:01:20
749075273010798592,6240,2299,6629466,132918,2016-07-02 03:00:36
749064354620928000,5186,1678,6629466,132918,2016-07-02 02:17:13
749036806121881602,3354,871,6629467,132918,2016-07-02 00:27:45
748977405889503236,11617,3792,6629467,132918,2016-07-01 20:31:43
748932637671223296,6338,2501,6629467,132918,2016-07-01 17:33:49
748705597323898880,2990,1046,6629467,132918,2016-07-01 02:31:39
748699167502000129,5119,1771,6629467,132918,2016-07-01 02:06:06
748692773788876800,4584,1472,6629467,132918,2016-07-01 01:40:41
748575535303884801,6560,2210,6629467,132918,2016-06-30 17:54:50
748568946752774144,2365,749,6629467,132918,2016-06-30 17:28:39
748346686624440324,5639,1376,6629467,132918,2016-06-30 02:45:28
748337862848962560,8295,4581,6629467,132918,2016-06-30 02:10:24
748324050481647620,4005,847,6629467,132918,2016-06-30 01:15:31
748307329658011649,3967,795,6629467,132918,2016-06-30 00:09:04
748220828303695873,15253,8631,6629467,132918,2016-06-29 18:25:21
747963614829678593,6266,2393,6629467,132918,2016-06-29 01:23:16
747933425676525569,7172,2830,6629467,132918,2016-06-28 23:23:19
747885874273214464,3185,1094,6629467,132918,2016-06-28 20:14:22
747844099428986880,3030,825,6629467,132918,2016-06-28 17:28:22
747816857231626240,5241,1287,6629467,132918,2016-06-28 15:40:07
747651430853525504,1490,174,6629467,132918,2016-06-28 04:42:46
747648653817413632,13931,6466,6629467,132918,2016-06-28 04:31:44
747600769478692864,2507,604,6629467,132918,2016-06-28 01:21:27
747594051852075008,3976,1174,6629467,132918,2016-06-28 00:54:46
747512671126323200,6006,1754,6629467,132918,2016-06-27 19:31:23
747461612269887489,4179,1148,6629467,132918,2016-06-27 16:08:30
747439450712596480,5871,2138,6629468,132918,2016-06-27 14:40:26
747242308580548608,0,3187,6629468,132918,2016-06-27 01:37:04
747219827526344708,5694,1743,6629468,132918,2016-06-27 00:07:44
747204161125646336,3658,1014,6629468,132918,2016-06-26 23:05:29
747103485104099331,10355,4436,6629468,132918,2016-06-26 16:25:26
746906459439529985,3114,328,6629468,132918,2016-06-26 03:22:31
746872823977771008,6457,2373,6629468,132918,2016-06-26 01:08:52
746818907684614144,5707,1899,6629468,132918,2016-06-25 21:34:37
746790600704425984,5251,1767,6629468,132918,2016-06-25 19:42:08
746757706116112384,10292,4312,6629468,132918,2016-06-25 17:31:25
746726898085036033,6510,1983,6629468,132918,2016-06-25 15:29:00
746542875601690625,5427,2058,6629468,132918,2016-06-25 03:17:46
746521445350707200,0,1085,6629468,132918,2016-06-25 01:52:36
746507379341139972,5007,1196,6629468,132918,2016-06-25 00:56:43
746369468511756288,6512,1816,6629468,132918,2016-06-24 15:48:42
746131877086527488,7426,2441,6629468,132918,2016-06-24 00:04:36
746056683365994496,3826,909,6629468,132918,2016-06-23 19:05:49
745789745784041472,4356,1177,6629468,132918,2016-06-23 01:25:06
745712589599014916,7517,2574,6629468,132918,2016-06-22 20:18:30
745433870967832576,7663,2810,6629468,132918,2016-06-22 01:50:58
745422732645535745,9237,2700,6629468,132918,2016-06-22 01:06:43
745314880350101504,7707,3061,6629469,132918,2016-06-21 17:58:09
745074613265149952,8434,3882,6629469,132918,2016-06-21 02:03:25
745057283344719872,7796,2529,6629469,132918,2016-06-21 00:54:33
744995568523612160,3218,695,6629469,132918,2016-06-20 20:49:19
744971049620602880,8481,2966,6629469,132918,2016-06-20 19:11:53
744709971296780288,6032,1720,6629469,132918,2016-06-20 01:54:27
744334592493166593,7276,2370,6629469,132918,2016-06-19 01:02:50
744234799360020481,128704,77689,6629469,132918,2016-06-18 18:26:18
744223424764059648,1829,414,6629470,132918,2016-06-18 17:41:06
743980027717509120,4471,1204,6629470,132918,2016-06-18 01:33:55
743895849529389061,3926,1056,6629470,132918,2016-06-17 19:59:26
743835915802583040,0,2319,6629470,132918,2016-06-17 16:01:16
743609206067040256,4827,1519,6629471,132918,2016-06-17 01:00:24
743595368194129920,19896,7256,6629471,132918,2016-06-17 00:05:25
743545585370791937,3794,1040,6629471,132918,2016-06-16 20:47:36
743510151680958465,8504,4075,6629471,132918,2016-06-16 18:26:48
743253157753532416,4545,1333,6629471,132918,2016-06-16 01:25:36
743222593470234624,6667,2105,6629471,132918,2016-06-15 23:24:09
743210557239623680,4131,1507,6629471,132918,2016-06-15 22:36:19
742534281772302336,7580,3918,6629471,132918,2016-06-14 01:49:03
742528092657332225,4789,2193,6629471,132918,2016-06-14 01:24:27
742465774154047488,7799,4280,6629471,132918,2016-06-13 21:16:49
742423170473463808,10608,4207,6629471,132918,2016-06-13 18:27:32
742385895052087300,7318,2200,6629471,132918,2016-06-13 15:59:24
742161199639494656,4671,1512,6629471,132918,2016-06-13 01:06:33
742150209887731712,5548,1728,6629471,132918,2016-06-13 00:22:53
741793263812808706,4893,1663,6629471,132918,2016-06-12 00:44:30
741743634094141440,8783,3053,6629472,132918,2016-06-11 21:27:17
741438259667034112,3949,920,6629472,132918,2016-06-11 01:13:51
741303864243200000,9446,3564,6629473,132918,2016-06-10 16:19:48
741099773336379392,10782,6095,6629473,132918,2016-06-10 02:48:49
741067306818797568,10149,3420,6629473,132918,2016-06-10 00:39:48
740995100998766593,6892,3061,6629473,132918,2016-06-09 19:52:53
740711788199743490,3670,1031,6629473,132918,2016-06-09 01:07:06
740699697422163968,3050,861,6629473,132918,2016-06-09 00:19:04
740676976021798912,19505,7514,6629473,132918,2016-06-08 22:48:46
740373189193256964,37313,14681,6629473,132918,2016-06-08 02:41:38
740365076218183684,2667,482,6629222,132916,2016-06-08 02:09:24
740359016048689152,3550,943,6629473,132918,2016-06-08 01:45:19
740214038584557568,7194,2169,6629473,132918,2016-06-07 16:09:13
739979191639244800,21450,6538,6629473,132918,2016-06-07 00:36:02
739932936087216128,4361,1188,6629473,132918,2016-06-06 21:32:13
739844404073074688,4070,936,6629473,132918,2016-06-06 15:40:26
739623569819336705,4102,1503,6629474,132918,2016-06-06 01:02:55
739606147276148736,5799,1828,6629474,132918,2016-06-05 23:53:41
739544079319588864,42790,23679,6629474,132918,2016-06-05 19:47:03
739485634323156992,7751,3241,6629474,132918,2016-06-05 15:54:48
739238157791694849,73632,51123,6629474,132918,2016-06-04 23:31:25
738891149612572673,114,6,6629473,132918,2016-06-04 00:32:32
738885046782832640,4048,1253,6629473,132918,2016-06-04 00:08:17
738883359779196928,3595,894,6629222,132916,2016-06-04 00:01:35
738537504001953792,5476,1720,6629473,132918,2016-06-03 01:07:16
738402415918125056,3523,936,6629473,132918,2016-06-02 16:10:29
738184450748633089,4641,1332,6629473,132918,2016-06-02 01:44:22
738166403467907072,9445,3751,6629473,132918,2016-06-02 00:32:39
738156290900254721,2714,729,6629473,132918,2016-06-01 23:52:28
737826014890496000,5652,1955,6629473,132918,2016-06-01 02:00:04
737800304142471168,10729,3815,6629473,132918,2016-06-01 00:17:54
737678689543020544,5417,1472,6629473,132918,2016-05-31 16:14:39
737445876994609152,11091,4924,6629473,132918,2016-05-31 00:49:32
737322739594330112,3877,885,6629473,132918,2016-05-30 16:40:14
737310737551491075,15756,8156,6629473,132918,2016-05-30 15:52:33
736736130620620800,4638,1924,6629474,132918,2016-05-29 01:49:16
736392552031657984,19081,8201,6629474,132918,2016-05-28 03:04:00
736365877722001409,4296,1373,6629474,132918,2016-05-28 01:18:00
736225175608430592,8728,3046,6629474,132918,2016-05-27 15:58:54
736010884653420544,8492,3268,6629474,132918,2016-05-27 01:47:23
735991953473572864,3869,1265,6629475,132918,2016-05-27 00:32:10
735648611367784448,4311,1204,6629475,132918,2016-05-26 01:47:51
735635087207878657,6655,2598,6629475,132918,2016-05-26 00:54:06
735274964362878976,13964,5601,6629476,132918,2016-05-25 01:03:06
735256018284875776,3601,971,6629480,132918,2016-05-24 23:47:49
735137028879360001,3353,1065,6629481,132918,2016-05-24 15:55:00
734912297295085568,2934,566,6629482,132918,2016-05-24 01:02:00
734787690684657664,13479,6935,6629482,132918,2016-05-23 16:46:51
734776360183431168,2690,594,6629482,132918,2016-05-23 16:01:50
734559631394082816,1609,434,6629482,132918,2016-05-23 01:40:38
733828123016450049,3859,855,6629483,132918,2016-05-21 01:13:53
733822306246479872,3943,1110,6629484,132918,2016-05-21 00:50:46
733482008106668032,3371,1043,6629485,132918,2016-05-20 02:18:32
733460102733135873,4516,1411,6629487,132918,2016-05-20 00:51:30
733109485275860992,45575,17424,6629487,132918,2016-05-19 01:38:16
732732193018155009,2614,588,6629492,132918,2016-05-18 00:39:02
732726085725589504,3790,970,6629492,132918,2016-05-18 00:14:46
732585889486888962,3951,849,6629492,132918,2016-05-17 14:57:41
732375214819057664,8670,2763,6629493,132918,2016-05-17 01:00:32
732005617171337216,16008,6007,6629493,132918,2016-05-16 00:31:53
731285275100512256,3737,1075,6629496,132918,2016-05-14 00:49:30
731156023742988288,4110,1394,6629498,132918,2016-05-13 16:15:54
730924654643314689,6571,2176,6629505,132918,2016-05-13 00:56:32
730573383004487680,5281,2373,6629505,132918,2016-05-12 01:40:42
730427201120833536,3720,1148,6629505,132918,2016-05-11 15:59:50
730211855403241472,4103,1152,6629505,132918,2016-05-11 01:44:07
730196704625098752,5245,2117,6629505,132918,2016-05-11 00:43:55
729854734790754305,4310,1226,6629254,132916,2016-05-10 02:05:03
729838605770891264,1826,419,6629506,132918,2016-05-10 01:00:58
729823566028484608,4276,1363,6629506,132918,2016-05-10 00:01:12
729463711119904772,6228,2530,6629507,132918,2016-05-09 00:11:16
729113531270991872,2021,362,6629507,132918,2016-05-08 00:59:46
728986383096946689,3397,895,6629507,132918,2016-05-07 16:34:32
728760639972315136,4998,1863,6629507,132918,2016-05-07 01:37:30
728751179681943552,2992,742,6629509,132918,2016-05-07 00:59:55
728653952833728512,3546,1144,6629509,132918,2016-05-06 18:33:34
728409960103686147,5283,2213,6629509,132918,2016-05-06 02:24:02
728387165835677696,3935,1048,6629510,132918,2016-05-06 00:53:27
728046963732717569,4625,1290,6629510,132918,2016-05-05 02:21:37
728035342121635841,4869,1836,6629510,132918,2016-05-05 01:35:26
728015554473250816,4399,1200,6629510,132918,2016-05-05 00:16:48
727685679342333952,3143,698,6629510,132918,2016-05-04 02:26:00
727644517743104000,6325,1920,6629510,132918,2016-05-03 23:42:26
727524757080539137,4788,1348,6629510,132918,2016-05-03 15:46:33
727314416056803329,3552,821,6629510,132918,2016-05-03 01:50:44
727286334147182592,3250,901,6629510,132918,2016-05-02 23:59:09
727175381690781696,4139,1499,6629511,132918,2016-05-02 16:38:15
727155742655025152,3896,1454,6629511,132918,2016-05-02 15:20:13
726935089318363137,7361,2682,6629511,132918,2016-05-02 00:43:25
726887082820554753,4109,1648,6629511,132918,2016-05-01 21:32:40
726828223124897792,3800,1101,6629511,132918,2016-05-01 17:38:46
726224900189511680,4721,1274,6629511,132918,2016-04-30 01:41:23
725842289046749185,7547,2902,6629511,132918,2016-04-29 00:21:01
725786712245440512,4454,1489,6629511,132918,2016-04-28 20:40:11
725729321944506368,5539,1953,6629512,132918,2016-04-28 16:52:08
725458796924002305,1513,681,6629512,132918,2016-04-27 22:57:10
724983749226668032,3964,1432,6629512,132918,2016-04-26 15:29:30
724771698126512129,2542,702,6629512,132918,2016-04-26 01:26:53
724405726123311104,5684,1808,6629512,132918,2016-04-25 01:12:38
724049859469295616,4643,1939,6629513,132918,2016-04-24 01:38:33
724046343203856385,2850,608,6629513,132918,2016-04-24 01:24:35
724004602748780546,4477,1735,6629513,132918,2016-04-23 22:38:43
723912936180330496,4153,1344,6629513,132918,2016-04-23 16:34:28
723688335806480385,8266,3269,6629513,132918,2016-04-23 01:41:59
723673163800948736,3234,980,6629513,132918,2016-04-23 00:41:42
723179728551723008,5672,2056,6629514,132918,2016-04-21 16:00:57
722974582966214656,4396,1721,6629514,132918,2016-04-21 02:25:47
722613351520608256,5297,1794,6629514,132918,2016-04-20 02:30:23
721503162398597120,4985,2059,6629514,132918,2016-04-17 00:58:53
721001180231503872,2698,675,6629514,132918,2016-04-15 15:44:11
720785406564900865,3332,845,6629514,132918,2016-04-15 01:26:47
720775346191278080,2647,745,6629514,132918,2016-04-15 00:46:48
720415127506415616,4409,1637,6629514,132918,2016-04-14 00:55:25
720389942216527872,6857,2767,6629514,132918,2016-04-13 23:15:21
720340705894408192,3064,1071,6629514,132918,2016-04-13 19:59:42
720059472081784833,4159,1241,6629514,132918,2016-04-13 01:22:10
720043174954147842,5241,2198,6629514,132918,2016-04-13 00:17:25
719991154352222208,5174,1923,6629514,132918,2016-04-12 20:50:42
719704490224398336,4878,1589,6629514,132918,2016-04-12 01:51:36
719551379208073216,5403,2121,6629514,132918,2016-04-11 15:43:12
719367763014393856,2978,809,6629514,132918,2016-04-11 03:33:34
719339463458033665,4716,1369,6629514,132918,2016-04-11 01:41:07
719332531645071360,3648,1046,6629514,132918,2016-04-11 01:13:34
718971898235854848,3733,1206,6629514,132918,2016-04-10 01:20:33
718939241951195136,5609,1924,6629514,132918,2016-04-09 23:10:47
718631497683582976,20277,8873,6629514,132918,2016-04-09 02:47:55
718613305783398402,2619,529,6629515,132918,2016-04-09 01:35:37
718540630683709445,2667,1110,6629515,132918,2016-04-08 20:46:50
718460005985447936,2890,584,6629515,132918,2016-04-08 15:26:28
718454725339934721,5216,1648,6629515,132918,2016-04-08 15:05:29
718246886998687744,2056,551,6629515,132918,2016-04-08 01:19:36
718234618122661888,4135,1098,6629515,132918,2016-04-08 00:30:51
717841801130979328,2617,655,6629515,132918,2016-04-06 22:29:56
717790033953034240,3103,1241,6629515,132918,2016-04-06 19:04:14
717537687239008257,6165,2017,6629515,132918,2016-04-06 02:21:30
717428917016076293,1709,499,6629515,132918,2016-04-05 19:09:17
717421804990701568,3371,927,6629515,132918,2016-04-05 18:41:02
717047459982213120,6707,2090,6629516,132918,2016-04-04 17:53:31
717009362452090881,3493,1076,6629516,132918,2016-04-04 15:22:08
716802964044845056,4560,1285,6629516,132918,2016-04-04 01:41:58
716791146589110272,5911,1520,6629516,132918,2016-04-04 00:55:01
716730379797970944,1310,464,6629516,132918,2016-04-03 20:53:33
716447146686459905,14041,6444,6629516,132918,2016-04-03 02:08:05
716439118184652801,2527,241,6629516,132918,2016-04-03 01:36:11
716285507865542656,2973,1196,6629516,132918,2016-04-02 15:25:47
716080869887381504,5227,1914,6629516,132918,2016-04-02 01:52:38
715928423106027520,3426,963,6629516,132918,2016-04-01 15:46:52
715758151270801409,3996,1565,6629516,132918,2016-04-01 04:30:16
715733265223708672,4990,1859,6629517,132918,2016-04-01 02:51:22
715704790270025728,2997,620,6629266,132916,2016-04-01 00:58:13
715696743237730304,4181,1417,6629517,132918,2016-04-01 00:26:15
715680795826982913,4626,1781,6629517,132918,2016-03-31 23:22:53
715360349751484417,5851,1725,6629518,132918,2016-03-31 02:09:32
715342466308784130,3232,753,6629518,132918,2016-03-31 00:58:29
715220193576927233,2575,721,6629518,132918,2016-03-30 16:52:36
715200624753819648,5479,2061,6629518,132918,2016-03-30 15:34:51
715009755312439296,4463,1362,6629267,132916,2016-03-30 02:56:24
714982300363173890,4015,1132,6629518,132918,2016-03-30 01:07:18
714962719905021952,7867,4693,6629518,132918,2016-03-29 23:49:30
714957620017307648,4422,1555,6629518,132918,2016-03-29 23:29:14
714631576617938945,3497,1096,6629518,132918,2016-03-29 01:53:39
714606013974974464,3872,1022,6629518,132918,2016-03-29 00:12:05
714485234495041536,2903,1279,6629518,132918,2016-03-28 16:12:09
714258258790387713,3218,788,6629518,132918,2016-03-28 01:10:13
714251586676113411,3500,922,6629519,132918,2016-03-28 00:43:43
714214115368108032,2428,965,6629519,132918,2016-03-27 22:14:49
713919462244790272,3496,853,6629530,132918,2016-03-27 02:43:58
713909862279876608,2040,599,6629530,132918,2016-03-27 02:05:49
713900603437621249,3016,817,6629530,132918,2016-03-27 01:29:02
713761197720473600,5213,1510,6629530,132918,2016-03-26 16:15:05
713411074226274305,4712,1414,6629530,132918,2016-03-25 17:03:49
713177543487135744,7704,3113,6629530,132918,2016-03-25 01:35:51
713175907180089344,4765,1598,6629530,132918,2016-03-25 01:29:21
712809025985978368,19935,7402,6629530,132918,2016-03-24 01:11:29
712717840512598017,13229,5468,6629530,132918,2016-03-23 19:09:09
712668654853337088,4449,1333,6629530,132918,2016-03-23 15:53:42
712438159032893441,5691,1712,6629530,132918,2016-03-23 00:37:48
712309440758808576,263,26,6629530,132918,2016-03-22 16:06:19
712097430750289920,4065,1145,6629531,132918,2016-03-22 02:03:52
712092745624633345,3153,993,6629531,132918,2016-03-22 01:45:15
712085617388212225,3459,538,6629531,132918,2016-03-22 01:16:55
712065007010385924,2417,690,6629531,132918,2016-03-21 23:55:01
711998809858043904,0,137,6629531,132918,2016-03-21 19:31:59
711968124745228288,8614,2533,6629531,132918,2016-03-21 17:30:03
711743778164514816,3039,1081,6629531,132918,2016-03-21 02:38:34
711732680602345472,9540,4529,6629531,132918,2016-03-21 01:54:29
711694788429553666,35181,20020,6629531,132918,2016-03-20 23:23:54
711652651650457602,4144,1010,6629531,132918,2016-03-20 20:36:28
711363825979756544,3921,1254,6629532,132918,2016-03-20 01:28:47
711306686208872448,3536,803,6629532,132918,2016-03-19 21:41:44
711008018775851008,3205,689,6629533,132918,2016-03-19 01:54:56
710997087345876993,4873,1534,6629533,132918,2016-03-19 01:11:29
710844581445812225,2727,754,6629533,132918,2016-03-18 15:05:29
710833117892898816,2881,590,6629533,132918,2016-03-18 14:19:56
710658690886586372,2469,621,6629533,132918,2016-03-18 02:46:49
710609963652087808,5138,2573,6629533,132918,2016-03-17 23:33:12
710588934686908417,4884,2057,6629533,132918,2016-03-17 22:09:38
710296729921429505,2531,808,6629533,132918,2016-03-17 02:48:31
710283270106132480,2276,568,6629533,132918,2016-03-17 01:55:02
710272297844797440,4842,1380,6629533,132918,2016-03-17 01:11:26
710269109699739648,2570,1233,6629533,132918,2016-03-17 00:58:46
710153181850935296,3104,974,6629534,132918,2016-03-16 17:18:07
710140971284037632,2963,982,6629534,132918,2016-03-16 16:29:35
710117014656950272,5890,2193,6629534,132918,2016-03-16 14:54:24
709918798883774466,3195,1183,6629535,132918,2016-03-16 01:46:45
709901256215666688,718,109,6629535,132918,2016-03-16 00:37:03
709852847387627521,3754,1311,6629535,132918,2016-03-15 21:24:41
709566166965075968,3780,1331,6629535,132918,2016-03-15 02:25:31
709556954897764353,3520,1168,6629535,132918,2016-03-15 01:48:55
709519240576036864,1591,265,6629535,132918,2016-03-14 23:19:03
709449600415961088,2381,652,6629535,132918,2016-03-14 18:42:20
709409458133323776,2806,764,6629536,132918,2016-03-14 16:02:49
709225125749587968,2568,630,6629536,132918,2016-03-14 03:50:21
709207347839836162,13507,6411,6629536,132918,2016-03-14 02:39:42
709198395643068416,2582,704,6629536,132918,2016-03-14 02:04:08
709179584944730112,2159,742,6629536,132918,2016-03-14 00:49:23
709158332880297985,2192,455,6629536,132918,2016-03-13 23:24:56
709042156699303936,5108,1810,6629536,132918,2016-03-13 15:43:18
708853462201716736,1915,723,6629536,132918,2016-03-13 03:13:29
708845821941387268,3175,986,6629536,132918,2016-03-13 02:43:08
708834316713893888,1824,552,6629536,132918,2016-03-13 01:57:25
708810915978854401,17698,7644,6629536,132918,2016-03-13 00:24:26
708738143638450176,2933,895,6629536,132918,2016-03-12 19:35:15
708711088997666817,2730,803,6629536,132918,2016-03-12 17:47:45
708479650088034305,2727,746,6629536,132918,2016-03-12 02:28:06
708469915515297792,3298,898,6629536,132918,2016-03-12 01:49:25
